#phase,2727,2943,1.0
1,2726,0.9080885648727417
2,2956,0.6140874028205872
#phase,1220,1635,1.0
1,1226,0.7645683288574219
2,1634,0.6418678164482117
#phase,1421,2007,1.0
1,1421,0.7399314045906067
2,2016,0.5518084764480591
#phase,4977,5406,1.0
1,4984,0.7831531763076782
2,5407,0.721675455570221
#phase,2272,3038,1.0
1,2277,0.863004744052887
2,3038,0.6978388428688049
#phase,2428,3840,1.0
1,2424,0.742442786693573
2,3859,0.35899755358695984
#phase,1954,2868,1.0
1,1960,0.5528854727745056
2,2864,0.5886503458023071
#phase,3444,4492,1.0
1,3441,0.8721929788589478
#phase,4682,5591,1.0
1,4689,0.5551245212554932
#phase,2786,3047,1.0
1,2784,0.9023043513298035
2,3044,0.6823040843009949
#phase,835,1171,1.0
1,832,0.8608418703079224
2,1163,0.4994797110557556
#phase,5121,5598,1.0
1,5120,0.9105978012084961
2,5603,0.6936893463134766
#phase,3153,3587,1.0
1,3151,0.8780787587165833
2,3585,0.7665427923202515
#phase,120,957,1.0
2,947,0.403363972902298
#phase,1246,1646,1.0
1,1246,0.7437120079994202
2,1653,0.7630786299705505
#phase,1243,1296,1.0
1,1245,0.863746702671051
2,1291,0.855515718460083
#phase,5073,5148,1.0
1,5071,0.9175063371658325
2,5149,0.891315221786499
#phase,3499,3583,1.0
1,3497,0.5609648823738098
2,3592,0.695728600025177
#phase,5154,5230,1.0
1,5153,0.7908161282539368
2,5234,0.4930906593799591
#phase,3012,3097,1.0
1,3014,0.9293355345726013
2,3097,0.8863064646720886
#phase,3915,4003,1.0
1,3914,0.9418588876724243
2,4002,0.908775806427002
#phase,2540,2616,1.0
1,2538,0.9152114987373352
2,2632,0.7489123940467834
#phase,3390,3477,1.0
1,3393,0.9170423150062561
2,3475,0.9024398326873779
#phase,-1,1532,1.0
2,1520,0.3583662211894989
#phase,3308,4393,1.0
1,3322,0.7144282460212708
2,4444,0.35619086027145386
#phase,54,1603,1.0
1,59,0.5061901211738586
#phase,1748,2137,1.0
1,1746,0.8283199071884155
2,2130,0.7400316596031189
#phase,4442,5917,1.0
1,4441,0.6924524903297424
2,5925,0.3781598210334778
#phase,4444,5152,1.0
1,4481,0.5775892734527588
2,5129,0.4528716206550598
#phase,2712,3276,1.0
1,2712,0.8766713738441467
2,3269,0.3573308289051056
#phase,4824,-1,1.0
1,4828,0.6219663619995117
#phase,3232,3708,1.0
1,3229,0.5728515386581421
2,3711,0.6608117818832397
#phase,2121,2888,1.0
1,2123,0.8758918642997742
2,2892,0.566440999507904
#phase,5184,5346,1.0
1,5183,0.9276396036148071
2,5343,0.7769642472267151
#phase,275,603,1.0
1,282,0.853413462638855
2,605,0.7509316205978394
#phase,4277,4893,1.0
1,4277,0.9051729440689087
2,4877,0.4546474516391754
#phase,2866,3001,1.0
1,2871,0.7936509251594543
2,3007,0.7461592555046082
#phase,1309,2029,1.0
1,1314,0.742442786693573
2,2043,0.4380224347114563
#phase,5343,5762,1.0
1,5355,0.5676635503768921
2,5745,0.6637061238288879
#phase,4841,5401,1.0
#phase,1809,1895,1.0
1,1809,0.9100334048271179
2,1890,0.9028288125991821
#phase,4228,4416,1.0
1,4230,0.9042354822158813
2,4427,0.8716476559638977
#phase,1273,1353,1.0
1,1274,0.9230168461799622
2,1353,0.8768211007118225
#phase,3470,3547,1.0
1,3467,0.8977662324905396
2,3546,0.8287317156791687
#phase,4698,5431,1.0
1,4701,0.8919485807418823
2,5430,0.7969921827316284
#phase,4790,5985,1.0
1,4790,0.7454517483711243
#phase,1773,2763,1.0
1,1766,0.5327497124671936
2,2763,0.3855302333831787
#phase,3535,4680,1.0
1,3534,0.8340559005737305
2,4680,0.7433696985244751
#phase,2497,3005,1.0
1,2494,0.9095701575279236
2,3007,0.621051013469696
#phase,4882,5483,1.0
1,4882,0.8901382088661194
2,5426,0.30677199363708496
#phase,4211,4469,1.0
1,4208,0.9180106520652771
2,4465,0.7842701077461243
#phase,4630,4717,1.0
1,4631,0.9219929575920105
2,4715,0.8814699053764343
#phase,3347,3649,1.0
1,3350,0.9276893734931946
2,3650,0.8573164939880371
#phase,448,1329,1.0
1,427,0.6484895944595337
2,1330,0.6555363535881042
#phase,4285,4764,1.0
1,4285,0.6177690029144287
2,4747,0.4783027768135071
#phase,420,1165,1.0
1,411,0.5099153518676758
2,1075,0.5228878855705261
#phase,4126,5012,1.0
1,4107,0.7270616888999939
2,4996,0.5226378440856934
#phase,3004,3551,1.0
1,3009,0.7157684564590454
2,3548,0.720319926738739
#phase,1698,2244,1.0
1,1699,0.8796682357788086
#phase,1218,1695,1.0
1,1216,0.8247385025024414
2,1675,0.4956302344799042
#phase,4673,5311,1.0
1,4671,0.8849141001701355
2,5324,0.5538701415061951
#phase,2615,2764,1.0
1,2614,0.917164146900177
2,2760,0.8001283407211304
#phase,4918,5006,1.0
1,4917,0.9154452085494995
2,5008,0.732058048248291
#phase,1827,1957,1.0
1,1827,0.9295315742492676
2,1953,0.8696377873420715
#phase,1057,1377,1.0
1,1058,0.8643461465835571
2,1361,0.6240396499633789
#phase,4933,5203,1.0
1,4924,0.6973629593849182
2,5198,0.6554268002510071
#phase,1479,1859,1.0
1,1481,0.908071756362915
2,1861,0.8219046592712402
#phase,807,1227,1.0
1,809,0.8452064990997314
2,1225,0.7915363907814026
#phase,4645,4742,1.0
1,4645,0.9236200451850891
2,4740,0.8293948173522949
#phase,1350,1849,1.0
1,1349,0.8451657295227051
2,1877,0.33497267961502075
#phase,5165,5372,1.0
1,5165,0.926690399646759
2,5380,0.6084294319152832
#phase,4732,5033,1.0
1,4730,0.8084738254547119
2,5043,0.3529404401779175
#phase,3981,4457,1.0
1,3979,0.8637222647666931
2,4456,0.49465733766555786
#phase,2735,2891,1.0
1,2736,0.9209722876548767
